Frame,Tempo_Inferenza_ms,Confidenza_Media
1246,12.32,0.0000
1247,13.38,0.0000
1248,12.32,0.0000
1249,13.61,0.0000
1250,13.14,0.0000
1251,13.63,0.0000
1252,12.83,0.0000
1253,12.22,0.0000
1254,13.44,0.0000
1255,12.23,0.0000
1256,12.68,0.0000
1257,12.43,0.0000
1258,13.41,0.0000
1259,12.31,0.0000
1260,12.30,0.0000
1261,13.03,0.0000
1262,12.47,0.0000
1263,13.07,0.0000
1264,12.25,0.0000
1265,13.63,0.0000
1266,13.37,0.0000
1267,12.23,0.0000
1268,12.84,0.0000
1269,12.22,0.0000
1270,12.54,0.0000
1271,15.51,0.0000
1272,12.53,0.0000
1273,12.34,0.0000
1274,12.88,0.0000
1275,13.62,0.0000
1276,13.64,0.0000
1277,12.68,0.0000
1278,12.25,0.0000
1279,13.83,0.0000
1280,12.43,0.0000
1281,12.53,0.0000
1282,13.00,0.0000
1283,12.22,0.0000
1284,12.03,0.0000
1285,13.33,0.0000
1286,12.34,0.0000
1287,13.54,0.0000
1288,12.20,0.0000
1289,13.54,0.0000
1290,12.54,0.0000
1291,12.29,0.0000
1292,12.26,0.0000
1293,12.10,0.0000
1294,12.96,0.0000
1295,12.28,0.0000
1296,11.99,0.0000
1297,13.59,0.0000
1298,12.68,0.0000
1299,13.17,0.0000
1300,12.89,0.0000
1301,12.92,0.0000
1302,13.15,0.0000
1303,13.95,0.0000
1304,12.70,0.0000
1305,13.62,0.0000
1306,12.91,0.0000
1307,12.32,0.0000
1308,12.49,0.0000
1309,12.67,0.0000
1310,13.43,0.0000
1311,12.28,0.0000
1312,12.30,0.0000
1313,12.67,0.0000
1314,12.66,0.0000
1315,15.30,0.0000
1316,12.96,0.0000
1317,13.52,0.0000
1318,13.85,0.0000
1319,13.69,0.0000
1320,13.70,0.0000
1321,12.85,0.0000
1322,12.28,0.0000
1323,13.23,0.0000
1324,12.47,0.4800
1325,12.32,0.0000
1326,12.20,0.0000
1327,12.30,0.0000
1328,12.88,0.0000
1329,13.80,0.0000
1330,12.72,0.0000
1331,12.27,0.0000
1332,12.29,0.0000
1333,12.30,0.0000
1334,12.35,0.0000
1335,13.84,0.0000
1336,12.17,0.0000
1337,15.95,0.0000
1338,12.25,0.0000
1339,12.57,0.0000
1340,15.30,0.0000
1341,18.12,0.0000
1342,15.98,0.0000
1343,14.52,0.0000
1344,13.57,0.0000
1345,13.72,0.0000
1346,12.84,0.0000
1347,15.08,0.0000
1348,12.39,0.0000
1349,12.95,0.0000
1350,14.54,0.0000
1351,13.70,0.0000
1352,12.62,0.0000
1353,12.31,0.0000
1354,13.10,0.0000
1355,16.73,0.0000
1356,12.28,0.0000
1357,12.55,0.0000
1358,13.06,0.0000
1359,15.71,0.0000
1360,12.61,0.0000
1361,12.28,0.0000
1362,17.49,0.0000
1363,13.25,0.0000
1364,12.28,0.0000
1365,17.73,0.0000
1366,16.06,0.0000
1367,12.99,0.0000
1368,12.52,0.0000
1369,13.36,0.0000
1370,14.15,0.0000
1371,14.15,0.0000
1372,17.26,0.0000
1373,13.10,0.0000
1374,14.44,0.0000
1375,12.52,0.0000
1376,16.30,0.0000
1377,16.48,0.0000
1378,14.61,0.0000
1379,12.68,0.0000
1380,13.08,0.0000
1381,12.43,0.0000
1382,12.20,0.0000
1383,12.85,0.0000
1384,12.45,0.0000
1385,14.68,0.0000
1386,12.15,0.0000
1387,12.24,0.0000
1388,16.48,0.0000
1389,13.13,0.0000
1390,14.70,0.0000
1391,15.93,0.0000
1392,16.48,0.0000
1393,13.65,0.0000
1394,12.85,0.0000
1395,12.32,0.0000
1396,12.18,0.0000
1397,13.30,0.0000
1398,16.23,0.0000
1399,16.21,0.0000
1400,16.05,0.0000
1401,16.34,0.0000
1402,12.34,0.0000
1403,12.25,0.0000
1404,13.78,0.0000
1405,13.63,0.0000
1406,13.96,0.0000
1407,12.25,0.0000
1408,12.44,0.0000
1409,13.46,0.0000
1410,12.22,0.0000
1411,13.80,0.0000
1412,12.99,0.0000
1413,12.36,0.0000
1414,12.38,0.0000
1415,12.32,0.0000
1416,12.62,0.0000
1417,12.78,0.0000
1418,12.35,0.0000
1419,12.24,0.0000
1420,12.51,0.0000
1421,12.90,0.0000
